OrderKey,OrderDate,DateKey,CustomerKey,ProductKey,ChannelKey,OrderQuantity,UnitPrice,DiscountRate,Revenue,COGS,ShippingCost,GrossProfit,IsReturn,IsRepeatPurchase,DeviceType,OrderStatus
16058,2025-09-09,20250909,3068,5,10,1,63.72,0,63.72,21.43,0,42.29,0,1,Mobile,Completed
16059,2025-04-04,20250404,3608,16,9,3,42.08,0,126.24,41.37,0,84.87,0,0,Mobile,Completed
16060,2025-12-14,20251214,1076,7,6,2,34.7,0.1,62.46,26.96,0,35.5,0,0,Desktop,Completed
16061,2025-04-19,20250419,656,20,7,2,47.33,0,94.66,32.22,0,62.44,0,0,Tablet,Completed
16062,2025-08-08,20250808,4491,1,2,4,56.33,0,225.32,88.92,0,136.4,0,0,Desktop,Completed
16063,2025-02-10,20250210,1688,28,5,1,33.35,0,33.35,14.19,7.47,19.16,0,0,Mobile,Completed
16064,2025-01-28,20250128,2607,16,4,1,42.08,0,42.08,13.79,7.61,28.29,0,1,Desktop,Completed
16065,2025-03-14,20250314,88,16,3,3,42.08,0,126.24,41.37,0,84.87,0,1,Mobile,Completed
16066,2025-12-20,20251220,1721,10,3,5,23.56,0.15,100.13,51.55,0,48.58,0,0,Mobile,Completed
16067,2025-12-21,20251221,2353,31,10,2,55.4,0,110.8,39.12,0,71.68,0,0,Mobile,Completed
16068,2025-09-02,20250902,4968,8,8,1,35.27,0,35.27,12.7,11.86,22.57,0,0,Mobile,Completed
16069,2025-07-28,20250728,3696,31,1,2,55.4,0,110.8,39.12,0,71.68,0,1,Mobile,Completed
16070,2025-04-20,20250420,2866,8,8,3,35.27,0,105.81,38.1,0,67.71,0,0,Mobile,Completed
16071,2025-12-20,20251220,4685,2,1,1,68.94,0,68.94,23.78,0,45.16,0,0,Tablet,Completed
16072,2025-11-03,20251103,839,8,5,1,35.27,0.1,31.74,12.7,7.81,19.04,0,0,Mobile,Completed
16073,2025-10-21,20251021,3111,13,5,1,49.52,0,49.52,19.24,12.1,30.28,0,0,Mobile,Completed
16074,2025-04-12,20250412,1006,29,1,1,27.77,0,27.77,9.93,10.41,17.84,1,0,Desktop,Completed
16075,2025-11-24,20251124,4348,11,4,2,49.0,0.1,88.2,36.52,0,51.68,0,1,Mobile,Completed
16076,2025-10-15,20251015,4124,6,8,5,50.19,0,250.95,93.8,0,157.15,0,0,Desktop,Completed
16077,2025-06-03,20250603,3188,7,4,1,34.7,0,34.7,13.48,8.72,21.22,0,1,Desktop,Completed
16078,2025-07-05,20250705,1106,19,4,3,58.8,0,176.4,51.06,0,125.34,0,0,Mobile,Completed
16079,2025-04-13,20250413,3208,1,8,1,56.33,0,56.33,22.23,6.89,34.1,0,0,Desktop,Completed
16080,2025-10-04,20251004,714,17,7,1,55.99,0,55.99,17.87,9.01,38.12,0,0,Mobile,Completed
16081,2025-10-14,20251014,4634,20,9,3,47.33,0,141.99,48.33,0,93.66,0,1,Desktop,Completed
16082,2025-10-23,20251023,472,15,4,1,46.83,0,46.83,13.89,11.29,32.94,0,1,Mobile,Completed
16083,2025-03-08,20250308,3495,17,2,1,55.99,0,55.99,17.87,11.11,38.12,0,1,Mobile,Completed
16084,2025-11-05,20251105,4625,5,5,2,63.72,0,127.44,42.86,0,84.58,0,1,Desktop,Completed
16085,2025-09-08,20250908,1402,1,4,3,56.33,0,168.99,66.69,0,102.3,0,1,Mobile,Completed
16086,2025-12-07,20251207,4845,18,2,4,40.04,0.2,128.13,52.72,0,75.41,0,0,Desktop,Refunded
16087,2025-03-31,20250331,797,12,9,3,41.99,0,125.97,54.03,0,71.94,0,1,Mobile,Completed
16088,2025-03-02,20250302,1480,12,1,4,41.99,0,167.96,72.04,0,95.92,0,0,Mobile,Completed
16089,2025-10-24,20251024,543,21,3,1,59.37,0,59.37,17.53,11.47,41.84,0,0,Mobile,Completed
16090,2025-08-10,20250810,4246,7,1,1,34.7,0,34.7,13.48,12.45,21.22,0,0,Mobile,Completed
16091,2025-08-04,20250804,787,2,4,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
16092,2025-08-06,20250806,935,27,7,1,36.31,0,36.31,14.98,11.54,21.33,0,0,Mobile,Completed
16093,2025-11-04,20251104,4156,26,1,1,35.1,0,35.1,14.21,5.14,20.89,0,0,Desktop,Completed
16094,2025-08-01,20250801,3880,26,10,1,35.1,0,35.1,14.21,7.65,20.89,0,0,Mobile,Completed
16095,2025-09-27,20250927,2668,4,3,1,43.78,0,43.78,15.18,5.43,28.6,0,0,Desktop,Completed
16096,2025-03-18,20250318,4173,4,9,1,43.78,0,43.78,15.18,11.72,28.6,0,0,Mobile,Completed
16097,2025-07-24,20250724,4427,20,10,2,47.33,0,94.66,32.22,0,62.44,0,0,Mobile,Completed
16098,2025-03-18,20250318,4886,28,7,1,33.35,0,33.35,14.19,5.71,19.16,0,0,Mobile,Completed
16099,2025-08-05,20250805,4358,22,7,3,23.84,0,71.52,28.29,0,43.23,0,0,Mobile,Completed
16100,2025-03-05,20250305,1696,9,4,1,38.96,0,38.96,14.62,12.12,24.34,0,0,Tablet,Completed
16101,2025-09-01,20250901,3981,8,8,1,35.27,0,35.27,12.7,5.93,22.57,0,0,Mobile,Completed
16102,2025-09-28,20250928,2856,14,7,2,39.06,0,78.12,33.5,0,44.62,0,0,Desktop,Completed
16103,2025-05-14,20250514,3243,21,4,1,59.37,0,59.37,17.53,8.06,41.84,0,1,Desktop,Completed
16104,2025-07-26,20250726,3423,6,1,4,50.19,0,200.76,75.04,0,125.72,0,1,Mobile,Completed
16105,2025-07-15,20250715,4335,28,3,2,33.35,0,66.7,28.38,0,38.32,0,0,Desktop,Completed
16106,2025-10-23,20251023,2461,13,10,1,49.52,0,49.52,19.24,12.85,30.28,0,0,Mobile,Completed
16107,2025-04-20,20250420,1569,28,1,1,33.35,0,33.35,14.19,7.0,19.16,1,0,Tablet,Completed
16108,2025-06-07,20250607,2130,9,6,1,38.96,0.1,35.06,14.62,10.46,20.44,0,1,Mobile,Completed
16109,2025-12-05,20251205,1270,13,8,1,49.52,0.15,42.09,19.24,12.71,22.85,0,0,Tablet,Completed
16110,2025-08-05,20250805,4354,2,3,1,68.94,0,68.94,23.78,0,45.16,0,0,Mobile,Completed
16111,2025-06-30,20250630,3147,27,3,2,36.31,0,72.62,29.96,0,42.66,0,0,Mobile,Completed
16112,2025-08-07,20250807,4496,7,5,1,34.7,0,34.7,13.48,8.23,21.22,0,0,Mobile,Completed
16113,2025-12-27,20251227,2235,7,4,2,34.7,0.1,62.46,26.96,0,35.5,0,1,Tablet,Completed
16114,2025-01-22,20250122,1601,15,7,4,46.83,0,187.32,55.56,0,131.76,0,0,Tablet,Completed
16115,2025-12-31,20251231,4895,17,6,1,55.99,0.15,47.59,17.87,9.45,29.72,0,0,Desktop,Completed
16116,2025-04-15,20250415,2462,18,2,1,40.04,0,40.04,13.18,10.17,26.86,0,0,Desktop,Completed
16117,2025-02-18,20250218,2009,15,1,2,46.83,0,93.66,27.78,0,65.88,0,0,Desktop,Completed
16118,2025-02-14,20250214,3173,25,7,1,36.05,0,36.05,14.58,7.84,21.47,0,0,Desktop,Completed
16119,2025-08-13,20250813,1332,24,4,1,24.97,0,24.97,11.77,8.61,13.2,0,0,Desktop,Completed
16120,2025-06-30,20250630,2533,20,8,1,47.33,0,47.33,16.11,8.57,31.22,0,0,Mobile,Completed
16121,2025-01-21,20250121,1106,21,5,2,59.37,0,118.74,35.06,0,83.68,0,1,Mobile,Completed
16122,2025-05-16,20250516,3131,19,5,4,58.8,0,235.2,68.08,0,167.12,0,0,Desktop,Completed
16123,2025-08-04,20250804,4017,1,8,1,56.33,0,56.33,22.23,12.04,34.1,0,0,Desktop,Completed
16124,2025-09-26,20250926,2364,25,2,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
16125,2025-04-17,20250417,3334,13,7,1,49.52,0,49.52,19.24,10.63,30.28,0,0,Mobile,Completed
16126,2025-06-26,20250626,986,1,1,1,56.33,0,56.33,22.23,11.73,34.1,0,0,Mobile,Completed
16127,2025-12-06,20251206,4316,17,4,1,55.99,0.1,50.39,17.87,7.47,32.52,0,1,Mobile,Completed
16128,2025-12-15,20251215,1119,4,1,2,43.78,0,87.56,30.36,0,57.2,0,0,Desktop,Completed
16129,2025-07-24,20250724,1527,4,9,1,43.78,0,43.78,15.18,11.74,28.6,0,0,Desktop,Completed
16130,2025-01-28,20250128,3284,17,3,4,55.99,0,223.96,71.48,0,152.48,0,0,Mobile,Completed
16131,2025-01-30,20250130,4348,2,3,3,68.94,0,206.82,71.34,0,135.48,0,0,Mobile,Completed
16132,2025-02-07,20250207,4122,23,3,4,29.77,0,119.08,49.96,0,69.12,0,0,Mobile,Completed
16133,2025-03-16,20250316,3832,7,4,1,34.7,0,34.7,13.48,6.1,21.22,0,0,Mobile,Completed
16134,2025-05-08,20250508,985,13,3,2,49.52,0,99.04,38.48,0,60.56,0,0,Mobile,Completed
16135,2025-09-29,20250929,2064,1,6,1,56.33,0.1,50.7,22.23,5.36,28.47,0,0,Desktop,Completed
16136,2025-06-26,20250626,3610,18,2,4,40.04,0,160.16,52.72,0,107.44,0,0,Desktop,Completed
16137,2025-10-13,20251013,3459,19,4,2,58.8,0,117.6,34.04,0,83.56,0,0,Mobile,Completed
16138,2025-10-01,20251001,4147,2,5,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
16139,2025-04-17,20250417,347,19,4,3,58.8,0,176.4,51.06,0,125.34,0,0,Desktop,Completed
16140,2025-08-24,20250824,2155,24,2,2,24.97,0,49.94,23.54,9.58,26.4,0,0,Mobile,Completed
16141,2025-05-28,20250528,3588,20,5,2,47.33,0,94.66,32.22,0,62.44,0,1,Mobile,Completed
16142,2025-04-05,20250405,4263,17,6,1,55.99,0.1,50.39,17.87,5.47,32.52,0,0,Mobile,Completed
16143,2025-11-02,20251102,650,4,8,2,43.78,0,87.56,30.36,0,57.2,1,0,Mobile,Completed
16144,2025-04-30,20250430,107,13,4,1,49.52,0,49.52,19.24,10.65,30.28,0,0,Desktop,Completed
16145,2025-10-26,20251026,4785,21,4,1,59.37,0,59.37,17.53,10.42,41.84,0,0,Mobile,Completed
16146,2025-01-17,20250117,3337,3,6,3,47.56,0.05,135.55,56.25,0,79.3,0,0,Desktop,Completed
16147,2025-06-05,20250605,354,20,10,4,47.33,0,189.32,64.44,0,124.88,0,1,Mobile,Completed
16148,2025-12-24,20251224,1806,17,4,2,55.99,0,111.98,35.74,0,76.24,1,1,Mobile,Completed
16149,2025-05-12,20250512,2360,24,4,1,24.97,0,24.97,11.77,5.09,13.2,0,0,Mobile,Completed
16150,2025-11-14,20251114,757,6,6,3,50.19,0,150.57,56.28,0,94.29,0,0,Mobile,Completed
16151,2025-01-05,20250105,4606,15,4,1,46.83,0,46.83,13.89,6.78,32.94,0,0,Desktop,Completed
16152,2025-09-10,20250910,3362,7,3,2,34.7,0,69.4,26.96,0,42.44,0,0,Desktop,Completed
16153,2025-10-18,20251018,2297,16,3,1,42.08,0,42.08,13.79,7.64,28.29,0,0,Mobile,Completed
16154,2025-09-30,20250930,1287,25,1,4,36.05,0,144.2,58.32,0,85.88,0,0,Mobile,Completed
16155,2025-06-21,20250621,4663,8,5,1,35.27,0,35.27,12.7,5.87,22.57,0,0,Mobile,Refunded
16156,2025-09-19,20250919,1980,16,3,3,42.08,0,126.24,41.37,0,84.87,0,1,Desktop,Completed
16157,2025-01-11,20250111,551,2,8,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
16158,2025-02-24,20250224,4058,14,2,1,39.06,0,39.06,16.75,12.13,22.31,1,0,Mobile,Completed
16159,2025-11-16,20251116,593,13,6,2,49.52,0.1,89.14,38.48,0,50.66,0,0,Mobile,Completed
16160,2025-03-11,20250311,300,2,4,1,68.94,0,68.94,23.78,0,45.16,0,0,Tablet,Completed
16161,2025-01-26,20250126,1775,9,3,1,38.96,0,38.96,14.62,12.36,24.34,0,0,Mobile,Cancelled
16162,2025-03-01,20250301,1429,22,3,1,23.84,0,23.84,9.43,5.62,14.41,0,0,Mobile,Completed
16163,2025-03-10,20250310,3331,11,1,3,49.0,0,147.0,54.78,0,92.22,0,0,Desktop,Completed
16164,2025-11-04,20251104,2221,8,2,1,35.27,0,35.27,12.7,12.9,22.57,0,0,Desktop,Completed
16165,2025-03-21,20250321,3605,22,3,3,23.84,0,71.52,28.29,0,43.23,0,0,Mobile,Completed
16166,2025-08-03,20250803,1731,5,3,4,63.72,0,254.88,85.72,0,169.16,0,0,Mobile,Completed
16167,2025-11-01,20251101,2596,31,5,1,55.4,0.1,49.86,19.56,7.9,30.3,0,0,Mobile,Completed
16168,2025-07-26,20250726,962,3,9,5,47.56,0,237.8,93.75,0,144.05,0,0,Desktop,Completed
16169,2025-11-27,20251127,233,5,2,5,63.72,0.15,270.81,107.15,0,163.66,1,0,Desktop,Completed
16170,2025-02-06,20250206,657,6,6,1,50.19,0.05,47.68,18.76,11.82,28.92,0,0,Mobile,Completed
16171,2025-09-07,20250907,4562,22,2,4,23.84,0,95.36,37.72,0,57.64,0,0,Mobile,Completed
16172,2025-12-30,20251230,525,2,6,3,68.94,0,206.82,71.34,0,135.48,0,1,Mobile,Completed
16173,2025-06-27,20250627,3237,5,4,1,63.72,0,63.72,21.43,0,42.29,0,1,Tablet,Completed
16174,2025-04-24,20250424,4278,9,5,4,38.96,0,155.84,58.48,0,97.36,0,0,Mobile,Completed
16175,2025-08-06,20250806,3126,3,5,1,47.56,0,47.56,18.75,7.3,28.81,0,1,Mobile,Completed
16176,2025-11-11,20251111,4156,20,6,1,47.33,0.2,37.86,16.11,9.84,21.75,0,0,Desktop,Completed
16177,2025-05-19,20250519,1625,22,8,3,23.84,0,71.52,28.29,0,43.23,0,1,Desktop,Completed
16178,2025-02-14,20250214,495,31,8,1,55.4,0,55.4,19.56,8.97,35.84,0,0,Desktop,Refunded
16179,2025-06-18,20250618,412,4,4,2,43.78,0,87.56,30.36,0,57.2,0,1,Mobile,Completed
16180,2025-01-23,20250123,3859,3,1,3,47.56,0,142.68,56.25,0,86.43,0,1,Mobile,Completed
16181,2025-04-19,20250419,4890,10,5,2,23.56,0,47.12,20.62,11.48,26.5,0,0,Desktop,Completed
16182,2025-09-05,20250905,2688,7,3,1,34.7,0,34.7,13.48,7.92,21.22,0,0,Mobile,Completed
16183,2025-03-03,20250303,2368,31,7,4,55.4,0,221.6,78.24,0,143.36,0,0,Mobile,Completed
16184,2025-10-19,20251019,310,25,3,1,36.05,0,36.05,14.58,11.87,21.47,0,1,Desktop,Completed
16185,2025-02-19,20250219,159,16,10,3,42.08,0,126.24,41.37,0,84.87,0,0,Desktop,Completed
16186,2025-04-26,20250426,69,15,9,2,46.83,0,93.66,27.78,0,65.88,0,0,Tablet,Refunded
16187,2025-08-10,20250810,2464,1,3,2,56.33,0,112.66,44.46,0,68.2,0,1,Mobile,Completed
16188,2025-10-04,20251004,3030,7,5,3,34.7,0,104.1,40.44,0,63.66,0,0,Mobile,Completed
16189,2025-12-31,20251231,156,26,9,2,35.1,0.1,63.18,28.42,0,34.76,0,1,Desktop,Completed
16190,2025-04-05,20250405,1214,28,5,2,33.35,0,66.7,28.38,0,38.32,0,1,Tablet,Completed
16191,2025-05-30,20250530,766,13,3,1,49.52,0,49.52,19.24,8.62,30.28,0,0,Desktop,Refunded
16192,2025-08-28,20250828,2425,8,5,1,35.27,0,35.27,12.7,7.76,22.57,0,0,Mobile,Completed
16193,2025-10-13,20251013,1665,25,3,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
16194,2025-06-01,20250601,3075,4,2,4,43.78,0,175.12,60.72,0,114.4,0,0,Mobile,Completed
16195,2025-07-23,20250723,3493,31,3,5,55.4,0,277.0,97.8,0,179.2,0,0,Desktop,Completed
16196,2025-01-01,20250101,4472,8,4,4,35.27,0,141.08,50.8,0,90.28,0,0,Mobile,Completed
16197,2025-05-09,20250509,2744,6,3,2,50.19,0,100.38,37.52,0,62.86,0,0,Mobile,Completed
16198,2025-06-21,20250621,1845,4,3,1,43.78,0,43.78,15.18,5.09,28.6,0,0,Desktop,Completed
16199,2025-12-08,20251208,4177,29,5,3,27.77,0,83.31,29.79,0,53.52,0,0,Mobile,Completed
16200,2025-05-19,20250519,4931,24,2,2,24.97,0,49.94,23.54,7.84,26.4,0,0,Mobile,Completed
16201,2025-10-27,20251027,80,22,5,2,23.84,0,47.68,18.86,6.94,28.82,0,1,Mobile,Completed
16202,2025-11-03,20251103,3606,30,5,2,39.87,0.2,63.79,33.56,0,30.23,0,0,Desktop,Completed
16203,2025-12-22,20251222,4325,30,4,1,39.87,0,39.87,16.78,12.24,23.09,0,0,Mobile,Completed
16204,2025-01-11,20250111,2643,8,7,1,35.27,0,35.27,12.7,10.43,22.57,0,0,Desktop,Completed
16205,2025-11-02,20251102,4503,30,6,1,39.87,0,39.87,16.78,5.47,23.09,0,1,Mobile,Completed
16206,2025-02-01,20250201,828,21,9,3,59.37,0,178.11,52.59,0,125.52,0,1,Mobile,Completed
16207,2025-04-23,20250423,3441,24,4,5,24.97,0,124.85,58.85,0,66.0,0,0,Mobile,Completed
16208,2025-04-03,20250403,4466,20,4,4,47.33,0,189.32,64.44,0,124.88,0,0,Mobile,Completed
16209,2025-02-26,20250226,3277,29,3,1,27.77,0,27.77,9.93,7.93,17.84,0,0,Mobile,Completed
16210,2025-07-31,20250731,3402,20,9,4,47.33,0,189.32,64.44,0,124.88,0,0,Desktop,Completed
16211,2025-03-28,20250328,3443,17,1,2,55.99,0,111.98,35.74,0,76.24,0,0,Desktop,Completed
16212,2025-11-29,20251129,1562,1,4,1,56.33,0.2,45.06,22.23,5.05,22.83,0,1,Desktop,Completed
16213,2025-08-18,20250818,85,15,1,5,46.83,0,234.15,69.45,0,164.7,0,0,Desktop,Completed
16214,2025-09-10,20250910,3558,25,3,3,36.05,0,108.15,43.74,0,64.41,0,0,Mobile,Completed
16215,2025-10-07,20251007,3229,9,4,2,38.96,0,77.92,29.24,0,48.68,0,0,Mobile,Completed
16216,2025-07-13,20250713,500,31,2,2,55.4,0,110.8,39.12,0,71.68,0,1,Mobile,Cancelled
16217,2025-08-20,20250820,3392,4,1,1,43.78,0,43.78,15.18,9.32,28.6,0,1,Mobile,Completed
16218,2025-10-16,20251016,2895,21,1,4,59.37,0,237.48,70.12,0,167.36,0,0,Desktop,Completed
16219,2025-06-29,20250629,1715,21,5,4,59.37,0,237.48,70.12,0,167.36,0,0,Mobile,Completed
16220,2025-01-28,20250128,2123,21,10,1,59.37,0,59.37,17.53,7.38,41.84,0,0,Mobile,Completed
16221,2025-01-22,20250122,4742,2,3,3,68.94,0,206.82,71.34,0,135.48,0,1,Desktop,Completed
16222,2025-02-28,20250228,1661,7,7,3,34.7,0,104.1,40.44,0,63.66,0,0,Mobile,Completed
16223,2025-12-12,20251212,3139,21,5,3,59.37,0,178.11,52.59,0,125.52,0,0,Desktop,Completed
16224,2025-12-01,20251201,1847,25,1,1,36.05,0.15,30.64,14.58,11.2,16.06,0,0,Desktop,Completed
16225,2025-07-10,20250710,531,5,5,1,63.72,0,63.72,21.43,0,42.29,0,0,Mobile,Completed
16226,2025-07-27,20250727,1774,25,2,1,36.05,0,36.05,14.58,9.04,21.47,1,1,Tablet,Completed
16227,2025-01-05,20250105,3191,21,3,1,59.37,0,59.37,17.53,12.17,41.84,0,1,Desktop,Completed
16228,2025-05-31,20250531,609,15,8,1,46.83,0,46.83,13.89,7.07,32.94,0,0,Desktop,Completed
16229,2025-04-19,20250419,594,15,2,1,46.83,0,46.83,13.89,10.62,32.94,1,1,Mobile,Completed
16230,2025-01-01,20250101,1068,1,4,2,56.33,0,112.66,44.46,0,68.2,0,0,Mobile,Completed
16231,2025-09-14,20250914,3303,1,8,1,56.33,0,56.33,22.23,5.01,34.1,0,0,Mobile,Completed
16232,2025-08-12,20250812,4248,20,3,1,47.33,0,47.33,16.11,8.89,31.22,0,0,Desktop,Completed
16233,2025-11-06,20251106,377,15,4,1,46.83,0.15,39.81,13.89,10.5,25.92,0,0,Mobile,Completed
16234,2025-06-04,20250604,918,21,6,1,59.37,0.1,53.43,17.53,7.52,35.9,0,0,Desktop,Completed
16235,2025-11-04,20251104,4957,7,6,1,34.7,0.2,27.76,13.48,7.97,14.28,0,0,Desktop,Completed
16236,2025-05-13,20250513,217,2,10,2,68.94,0,137.88,47.56,0,90.32,0,0,Desktop,Completed
16237,2025-04-15,20250415,4828,5,3,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
16238,2025-11-15,20251115,1381,7,1,1,34.7,0.2,27.76,13.48,5.86,14.28,0,0,Desktop,Completed
16239,2025-05-27,20250527,746,22,5,2,23.84,0,47.68,18.86,12.21,28.82,0,0,Mobile,Completed
16240,2025-09-05,20250905,2463,18,5,3,40.04,0,120.12,39.54,0,80.58,0,0,Mobile,Completed
16241,2025-08-10,20250810,3734,31,1,1,55.4,0,55.4,19.56,5.5,35.84,0,0,Mobile,Completed
16242,2025-05-20,20250520,2328,1,8,1,56.33,0,56.33,22.23,9.7,34.1,0,1,Tablet,Completed
16243,2025-11-17,20251117,4155,18,4,1,40.04,0.15,34.03,13.18,5.19,20.85,0,0,Desktop,Completed
16244,2025-07-20,20250720,3193,17,2,2,55.99,0,111.98,35.74,0,76.24,0,0,Mobile,Completed
16245,2025-05-01,20250501,267,21,2,5,59.37,0,296.85,87.65,0,209.2,0,0,Desktop,Completed
16246,2025-12-07,20251207,3509,16,10,1,42.08,0.2,33.66,13.79,11.24,19.87,0,0,Mobile,Cancelled
16247,2025-04-30,20250430,4351,19,4,1,58.8,0,58.8,17.02,10.27,41.78,0,0,Desktop,Completed
16248,2025-12-31,20251231,1506,1,3,1,56.33,0.2,45.06,22.23,6.06,22.83,0,0,Mobile,Completed
16249,2025-12-21,20251221,2145,6,3,1,50.19,0,50.19,18.76,5.95,31.43,0,0,Mobile,Completed
16250,2025-12-17,20251217,4659,21,2,5,59.37,0,296.85,87.65,0,209.2,0,0,Mobile,Completed
16251,2025-11-05,20251105,2981,4,3,2,43.78,0,87.56,30.36,0,57.2,0,0,Mobile,Completed
16252,2025-05-03,20250503,1949,20,10,3,47.33,0,141.99,48.33,0,93.66,0,0,Mobile,Completed
16253,2025-06-09,20250609,4180,19,3,1,58.8,0,58.8,17.02,8.68,41.78,0,1,Mobile,Refunded
16254,2025-10-09,20251009,4493,18,6,3,40.04,0,120.12,39.54,0,80.58,0,1,Desktop,Completed
16255,2025-08-29,20250829,3946,28,3,3,33.35,0,100.05,42.57,0,57.48,0,0,Tablet,Completed
16256,2025-08-09,20250809,4351,28,7,5,33.35,0,166.75,70.95,0,95.8,0,0,Mobile,Completed
16257,2025-09-29,20250929,4902,27,3,4,36.31,0,145.24,59.92,0,85.32,0,1,Desktop,Completed
16258,2025-07-07,20250707,2651,20,1,1,47.33,0,47.33,16.11,7.62,31.22,0,0,Mobile,Completed
16259,2025-05-24,20250524,4606,18,1,1,40.04,0,40.04,13.18,8.51,26.86,0,0,Mobile,Completed
16260,2025-03-06,20250306,4773,8,3,2,35.27,0,70.54,25.4,0,45.14,0,0,Tablet,Completed
16261,2025-01-01,20250101,2227,3,10,1,47.56,0,47.56,18.75,6.15,28.81,0,0,Mobile,Completed
16262,2025-01-24,20250124,3017,11,1,1,49.0,0,49.0,18.26,8.31,30.74,0,1,Mobile,Completed
16263,2025-06-11,20250611,210,8,5,3,35.27,0,105.81,38.1,0,67.71,0,0,Tablet,Completed
16264,2025-11-30,20251130,2210,21,8,2,59.37,0.15,100.93,35.06,0,65.87,0,0,Mobile,Completed
16265,2025-02-11,20250211,3211,15,1,4,46.83,0,187.32,55.56,0,131.76,0,1,Mobile,Completed
16266,2025-02-17,20250217,2745,5,5,2,63.72,0,127.44,42.86,0,84.58,0,0,Tablet,Completed
16267,2025-06-23,20250623,2253,10,4,1,23.56,0,23.56,10.31,7.43,13.25,0,0,Desktop,Completed
16268,2025-10-07,20251007,4292,18,6,3,40.04,0,120.12,39.54,0,80.58,0,0,Desktop,Completed
16269,2025-04-02,20250402,1794,28,9,3,33.35,0,100.05,42.57,0,57.48,0,1,Tablet,Completed
16270,2025-12-25,20251225,4096,6,9,1,50.19,0.15,42.66,18.76,12.63,23.9,0,0,Mobile,Completed
16271,2025-02-24,20250224,1814,26,3,2,35.1,0,70.2,28.42,0,41.78,0,0,Mobile,Completed
16272,2025-10-04,20251004,2807,21,6,2,59.37,0,118.74,35.06,0,83.68,0,0,Mobile,Completed
16273,2025-03-24,20250324,2709,2,3,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Cancelled
16274,2025-12-22,20251222,639,29,10,1,27.77,0.2,22.22,9.93,10.34,12.29,0,0,Mobile,Completed
16275,2025-04-24,20250424,911,29,1,1,27.77,0,27.77,9.93,6.79,17.84,0,1,Mobile,Completed
16276,2025-05-27,20250527,887,2,4,2,68.94,0,137.88,47.56,0,90.32,0,0,Mobile,Completed
16277,2025-07-18,20250718,4546,5,1,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
16278,2025-09-29,20250929,2127,21,1,2,59.37,0,118.74,35.06,0,83.68,0,0,Mobile,Completed
16279,2025-07-16,20250716,4993,16,8,1,42.08,0,42.08,13.79,9.68,28.29,0,0,Mobile,Completed
16280,2025-06-10,20250610,1548,30,3,1,39.87,0,39.87,16.78,11.86,23.09,0,0,Mobile,Completed
16281,2025-08-30,20250830,1421,13,6,2,49.52,0.05,94.09,38.48,0,55.61,1,1,Desktop,Completed
16282,2025-04-26,20250426,271,31,3,2,55.4,0,110.8,39.12,0,71.68,0,0,Desktop,Completed
16283,2025-02-14,20250214,1575,4,5,2,43.78,0,87.56,30.36,0,57.2,0,0,Mobile,Completed
16284,2025-06-07,20250607,4318,23,1,1,29.77,0,29.77,12.49,7.34,17.28,0,1,Mobile,Completed
16285,2025-09-14,20250914,4065,21,2,1,59.37,0,59.37,17.53,7.8,41.84,0,0,Desktop,Completed
16286,2025-01-28,20250128,4777,11,2,2,49.0,0,98.0,36.52,0,61.48,0,1,Desktop,Completed
16287,2025-02-26,20250226,3735,10,7,2,23.56,0,47.12,20.62,5.59,26.5,0,0,Tablet,Completed
16288,2025-12-14,20251214,4200,21,3,4,59.37,0,237.48,70.12,0,167.36,0,0,Mobile,Completed
16289,2025-12-07,20251207,3624,19,1,1,58.8,0.1,52.92,17.02,6.35,35.9,0,1,Mobile,Completed
16290,2025-06-15,20250615,2775,27,2,2,36.31,0,72.62,29.96,0,42.66,0,0,Desktop,Completed
16291,2025-10-28,20251028,480,30,6,3,39.87,0.1,107.65,50.34,0,57.31,0,1,Mobile,Completed
16292,2025-02-17,20250217,2612,26,8,2,35.1,0,70.2,28.42,0,41.78,0,0,Tablet,Completed
16293,2025-10-22,20251022,3255,7,6,1,34.7,0,34.7,13.48,7.65,21.22,0,0,Desktop,Completed
16294,2025-05-19,20250519,333,1,9,1,56.33,0,56.33,22.23,8.93,34.1,0,0,Mobile,Completed
16295,2025-12-17,20251217,2301,7,7,1,34.7,0.15,29.5,13.48,7.22,16.02,0,0,Mobile,Completed
16296,2025-04-03,20250403,1690,20,4,4,47.33,0,189.32,64.44,0,124.88,0,0,Mobile,Completed
16297,2025-02-19,20250219,2854,3,6,2,47.56,0,95.12,37.5,0,57.62,0,0,Desktop,Completed
16298,2025-02-21,20250221,3342,12,1,2,41.99,0,83.98,36.02,0,47.96,0,0,Desktop,Completed
16299,2025-09-22,20250922,3161,31,2,3,55.4,0,166.2,58.68,0,107.52,0,0,Desktop,Completed
16300,2025-10-11,20251011,1383,18,2,2,40.04,0,80.08,26.36,0,53.72,0,0,Tablet,Refunded
